ID,name,Make,Model,Version,Price,Link,Model Date,Km Run,Energy,Engine Type,City,Color,Assembly,EngineCapacity,image1,image2,image3,image4,image5,Features
11,"
Suzuki Mehran  2015 VXR Euro II for Sale",Suzuki,Mehran,Euro II,"
PKR 5.5 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2015-for-sale-in-rawalpindi-3248311,2015,"

70,000 km","

Petrol","

Manual",Lahore,Grey,Local,800 cc,https://cache1.pakwheels.com/ad_pictures/2900/suzuki-mehran-vxr-euro-ii-2015-29001547.jpg,https://cache3.pakwheels.com/ad_pictures/2900/suzuki-mehran-vxr-euro-ii-2015-29001541.jpg,https://cache1.pakwheels.com/ad_pictures/2900/suzuki-mehran-vxr-euro-ii-2015-29001536.jpg,https://cache4.pakwheels.com/ad_pictures/2900/suzuki-mehran-vxr-euro-ii-2015-29001544.jpg,https://cache2.pakwheels.com/ad_pictures/2900/suzuki-mehran-vxr-euro-ii-2015-29001543.jpg,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key']"
12,"
Suzuki Mehran  2016 VXR for Sale

7.6/10",Suzuki,Mehran,,"
PKR 7.5 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2016-for-sale-in-lahore-3254585,2016,"

21,104 km","

Petrol","

Manual",Lahore,Steel Grey,Local,800 cc,https://cache1.pakwheels.com/ad_pictures/2907/suzuki-mehran-vxr-2-2016-29073386.jpg,https://cache1.pakwheels.com/ad_pictures/2907/suzuki-mehran-vxr-2-2016-29073387.jpg,https://cache1.pakwheels.com/ad_pictures/2907/suzuki-mehran-vxr-2-2016-29073388.jpg,,,"['AM/FM Radio', 'Air Conditioning']"
13,"
Suzuki Mehran  2013 VX Euro II for Sale",Suzuki,Mehran,Euro II,"

                        Call",https://www.pakwheels.com/used-cars/suzuki-mehran-2013-for-sale-in-bahawalpur-3253907,2013,"

41,000 km","

Petrol","

Manual",Bahawalpur,White,Local,800 cc,https://cache2.pakwheels.com/ad_pictures/2906/suzuki-mehran-vx-euro-ii-2013-29065356.jpg,https://cache2.pakwheels.com/ad_pictures/2906/suzuki-mehran-vx-euro-ii-2013-29065357.jpg,https://cache4.pakwheels.com/ad_pictures/2906/suzuki-mehran-vx-euro-ii-2013-29065358.jpg,https://cache1.pakwheels.com/ad_pictures/2906/suzuki-mehran-vx-euro-ii-2013-29065359.jpg,https://cache1.pakwheels.com/ad_pictures/2906/suzuki-mehran-vx-euro-ii-2013-29065360.jpg,"['AM/FM Radio', 'Immobilizer Key']"
14,"
Suzuki Mehran  2002 VX for Sale",Suzuki,Mehran,,"
PKR 2.8 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2002-for-sale-in-hari-pur-3267949,2002,"

150,000 km","

Petrol","

Manual",Rawalpindi,White,Local,800 cc,https://cache3.pakwheels.com/ad_pictures/2922/suzuki-mehran-vx-2-2002-29226408.jpg,https://cache3.pakwheels.com/ad_pictures/2922/suzuki-mehran-vx-2-2002-29226410.jpg,https://cache3.pakwheels.com/ad_pictures/2922/suzuki-mehran-vx-2-2002-29226407.jpg,https://cache2.pakwheels.com/ad_pictures/2922/suzuki-mehran-vx-2-2002-29226409.jpg,https://cache4.pakwheels.com/ad_pictures/2922/suzuki-mehran-vx-2-2002-29226411.jpg,[]
15,"
Suzuki Mehran  2000 VXR (CNG) for Sale",Suzuki,Mehran,(CNG),"
PKR 3.95 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2000-for-sale-in-rawalpindi-3245445,2000,"

100,000 km","

Hybrid","

Manual",Lahore,White,Local,800 cc,https://cache4.pakwheels.com/ad_pictures/2896/suzuki-mehran-vxr-cng-4-2000-28968064.jpg,https://cache4.pakwheels.com/ad_pictures/2896/suzuki-mehran-vxr-cng-4-2000-28968071.jpg,https://cache2.pakwheels.com/ad_pictures/2896/suzuki-mehran-vxr-cng-4-2000-28968068.jpg,https://cache1.pakwheels.com/ad_pictures/2896/suzuki-mehran-vxr-cng-4-2000-28968067.jpg,https://cache4.pakwheels.com/ad_pictures/2896/suzuki-mehran-vxr-cng-4-2000-28968069.jpg,"['AM/FM Radio', 'Alloy Rims']"
16,"
Suzuki Mehran  2011 VXR (CNG) for Sale",Suzuki,Mehran,VXR (CNG),"
PKR 5.35 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2011-for-sale-in-rawalpindi-3251978,2011,"

80,000 km","

Petrol","

Manual",Lahore,Grey,Local,800 cc,https://cache1.pakwheels.com/ad_pictures/2904/suzuki-mehran-vxr-cng-4-2011-29042804.jpg,https://cache3.pakwheels.com/ad_pictures/2904/suzuki-mehran-vxr-cng-4-2011-29042819.jpg,https://cache4.pakwheels.com/ad_pictures/2904/suzuki-mehran-vxr-cng-4-2011-29042821.jpg,https://cache3.pakwheels.com/ad_pictures/2904/suzuki-mehran-vxr-cng-4-2011-29042828.jpg,https://cache2.pakwheels.com/ad_pictures/2904/suzuki-mehran-vxr-cng-4-2011-29042833.jpg,['Air Conditioning']
17,"
Suzuki Mehran  2016 VXR Euro II for Sale",Suzuki,Mehran,VXR Euro II,"
PKR 7.25 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2016-for-sale-in-lahore-3267914,2016,"

24,000 km","

Petrol","

Manual",Lahore,Grey,Local,800 cc,https://cache1.pakwheels.com/ad_pictures/2922/suzuki-mehran-vxr-euro-ii-2016-29226072.jpg,https://cache4.pakwheels.com/ad_pictures/2922/suzuki-mehran-vxr-euro-ii-2016-29226073.jpg,https://cache3.pakwheels.com/ad_pictures/2922/suzuki-mehran-vxr-euro-ii-2016-29226075.jpg,https://cache1.pakwheels.com/ad_pictures/2922/suzuki-mehran-vxr-euro-ii-2016-29226076.jpg,https://cache4.pakwheels.com/ad_pictures/2922/suzuki-mehran-vxr-euro-ii-2016-29226078.jpg,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key']"
18,"
Suzuki Mehran  2013 VX Euro II for Sale",Suzuki,Mehran,Euro II,"
PKR 5.85 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2013-for-sale-in-islamabad-3267909,2013,"

33,000 km","

Petrol","

Manual",Islamabad,White,Local,800 cc,https://cache3.pakwheels.com/ad_pictures/2922/suzuki-mehran-vx-euro-ii-2013-29226014.jpg,https://cache4.pakwheels.com/ad_pictures/2922/suzuki-mehran-vx-euro-ii-2013-29226016.jpg,https://cache1.pakwheels.com/ad_pictures/2922/suzuki-mehran-vx-euro-ii-2013-29226017.jpg,https://cache3.pakwheels.com/ad_pictures/2922/suzuki-mehran-vx-euro-ii-2013-29226019.jpg,https://cache4.pakwheels.com/ad_pictures/2922/suzuki-mehran-vx-euro-ii-2013-29226018.jpg,"['AM/FM Radio', 'Alloy Rims', 'CD Player']"
19,"
Suzuki Mehran  2014 VXR Euro II (CNG) for Sale",Suzuki,Mehran,Euro II (CNG),"
PKR 5.5 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2014-for-sale-in-karachi-3239217,2014,"

48,000 km","

Petrol","

Manual",Karachi,Grey,Local,800 cc,https://cache3.pakwheels.com/ad_pictures/2889/suzuki-mehran-vxr-euro-ii-cng-2014-28894826.jpg,https://cache2.pakwheels.com/ad_pictures/2889/suzuki-mehran-vxr-euro-ii-cng-2014-28894825.jpg,https://cache3.pakwheels.com/ad_pictures/2889/suzuki-mehran-vxr-euro-ii-cng-2014-28894824.jpg,https://cache2.pakwheels.com/ad_pictures/2889/suzuki-mehran-vxr-euro-ii-cng-2014-28894827.jpg,https://cache4.pakwheels.com/ad_pictures/2889/suzuki-mehran-vxr-euro-ii-cng-2014-28894830.jpg,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key']"
20,"
Suzuki Mehran  2018 VXR Euro II for Sale",Suzuki,Mehran,Euro II,"
PKR 8.9 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2018-for-sale-in-talagang-3267695,2018,"

9,974 km","

Petrol","

Manual",Rawalpindi,White,Local,800 cc,https://cache2.pakwheels.com/ad_pictures/2922/suzuki-mehran-vxr-euro-ii-2018-29223267.jpg,https://cache2.pakwheels.com/ad_pictures/2922/suzuki-mehran-vxr-euro-ii-2018-29223266.jpg,https://cache3.pakwheels.com/ad_pictures/2922/suzuki-mehran-vxr-euro-ii-2018-29223268.jpg,https://cache2.pakwheels.com/ad_pictures/2922/suzuki-mehran-vxr-euro-ii-2018-29223269.jpg,https://cache2.pakwheels.com/ad_pictures/2922/suzuki-mehran-vxr-euro-ii-2018-29223271.jpg,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key']"
21,"
Suzuki Mehran  2017 VXR Euro II for Sale",Suzuki,Mehran,Euro II,"
PKR 7.6 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2017-for-sale-in-rahim-yar-khan-3161539,2017,"

33,000 km","

Petrol","

Manual",Karachi,White,Local,800 cc,https://cache1.pakwheels.com/ad_pictures/2800/suzuki-mehran-vxr-euro-ii-2017-28003007.jpg,https://cache3.pakwheels.com/ad_pictures/2800/suzuki-mehran-vxr-euro-ii-2017-v-1-28003009.jpg,https://cache3.pakwheels.com/ad_pictures/2800/suzuki-mehran-vxr-euro-ii-2017-v-1-28003011.jpg,https://cache2.pakwheels.com/ad_pictures/2800/suzuki-mehran-vxr-euro-ii-2017-v-1-28003012.jpg,https://cache3.pakwheels.com/ad_pictures/2814/suzuki-mehran-vxr-euro-ii-2017-28140502.jpg,"['AM/FM Radio', 'Air Conditioning', 'CD Player']"
22,"
Suzuki Mehran  2008 VXR (CNG) for Sale",Suzuki,Mehran,(CNG),"
PKR 5.1 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2008-for-sale-in-islamabad-3267809,2008,"

150,000 km","

Petrol","

Manual",Islamabad,White,Local,800 cc,https://cache4.pakwheels.com/ad_pictures/2922/suzuki-mehran-vxr-cng-4-2008-29224806.jpg,https://cache3.pakwheels.com/ad_pictures/2922/suzuki-mehran-vxr-cng-4-2008-29224808.jpg,https://cache2.pakwheels.com/ad_pictures/2922/suzuki-mehran-vxr-cng-4-2008-29224805.jpg,https://cache4.pakwheels.com/ad_pictures/2922/suzuki-mehran-vxr-cng-4-2008-29224807.jpg,https://cache1.pakwheels.com/ad_pictures/2922/suzuki-mehran-vxr-cng-4-2008-29224810.jpg,['Air Conditioning']
23,"
Suzuki Mehran  2006 VX for Sale",Suzuki,Mehran,,"
PKR 4 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2006-for-sale-in-talagang-3267769,2006,"

123,456 km","

Petrol","

Manual",Islamabad,White,Local,800 cc,https://cache2.pakwheels.com/ad_pictures/2922/suzuki-mehran-vx-2-2006-29224311.jpg,https://cache4.pakwheels.com/ad_pictures/2922/suzuki-mehran-vx-2-2006-29224319.jpg,https://cache3.pakwheels.com/ad_pictures/2922/suzuki-mehran-vx-2-2006-29224326.jpg,https://cache2.pakwheels.com/ad_pictures/2922/suzuki-mehran-vx-2-2006-29224338.jpg,https://cache3.pakwheels.com/ad_pictures/2922/suzuki-mehran-vx-2-2006-29224350.jpg,[]
24,"
Suzuki Mehran  2014 VXR Euro II for Sale",Suzuki,Mehran,VXR Euro II,"
PKR 6 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2014-for-sale-in-sargodha-3267758,2014,"

50,000 km","

Petrol","

Manual",Islamabad,Grey,Local,800 cc,,,,,,"['AM/FM Radio', 'Air Conditioning']"
25,"
Suzuki Mehran  2012 VXR (CNG) for Sale",Suzuki,Mehran,(CNG),"
PKR 5.3 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2012-for-sale-in-gujranwala-3267747,2012,"

107,000 km","

Petrol","

Manual",Multan,Silver,Local,800 cc,https://cache2.pakwheels.com/ad_pictures/2922/suzuki-mehran-vxr-cng-4-2012-29224058.jpg,https://cache1.pakwheels.com/ad_pictures/2922/suzuki-mehran-vxr-cng-4-2012-29224057.jpg,https://cache3.pakwheels.com/ad_pictures/2922/suzuki-mehran-vxr-cng-4-2012-29224061.jpg,https://cache1.pakwheels.com/ad_pictures/2922/suzuki-mehran-vxr-cng-4-2012-29224054.jpg,https://cache1.pakwheels.com/ad_pictures/2922/suzuki-mehran-vxr-cng-4-2012-29224059.jpg,"['AM/FM Radio', 'Air Conditioning', 'Cassette Player']"
26,"
Suzuki Mehran  2007  for Sale",Suzuki,Mehran,,"
PKR 3.55 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2007-for-sale-in-gujranwala-3267721,2007,"

39,500 km","

Petrol","

Manual",Lahore,Grey,Local,800 cc,https://cache3.pakwheels.com/ad_pictures/2922/suzuki-mehran-2007-29223678.jpg,,,,,"['Air Conditioning', 'Power Locks']"
27,"
Suzuki Mehran  2017 VXR Euro II for Sale",Suzuki,Mehran,VXR Euro II,"
PKR 7.75 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2017-for-sale-in-karachi-3244196,2017,"

15,900 km","

Petrol","

Manual",Karachi,Grey,Local,800 cc,https://cache1.pakwheels.com/ad_pictures/2895/suzuki-mehran-vxr-euro-ii-2017-28953136.jpg,https://cache2.pakwheels.com/ad_pictures/2895/suzuki-mehran-vxr-euro-ii-2017-28953137.jpg,https://cache3.pakwheels.com/ad_pictures/2895/suzuki-mehran-vxr-euro-ii-2017-28953134.jpg,https://cache1.pakwheels.com/ad_pictures/2895/suzuki-mehran-vxr-euro-ii-2017-28953135.jpg,https://cache2.pakwheels.com/ad_pictures/2896/suzuki-mehran-vxr-euro-ii-2017-v-1-28969747.jpg,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key']"
28,"
Suzuki Mehran  2014 VX Euro II Limited Edition...",Suzuki,Mehran,VX Euro II Limited Edition,"
PKR 6.25 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2014-for-sale-in-lahore-3267718,2014,"

63,200 km","

Petrol","

Manual",Lahore,Grey,Local,800 cc,https://cache4.pakwheels.com/ad_pictures/2922/suzuki-mehran-vx-euro-ii-limited-edition-2014-29223656.jpg,https://cache4.pakwheels.com/ad_pictures/2922/suzuki-mehran-vx-euro-ii-limited-edition-2014-29223652.jpg,https://cache1.pakwheels.com/ad_pictures/2922/suzuki-mehran-vx-euro-ii-limited-edition-2014-29223655.jpg,https://cache2.pakwheels.com/ad_pictures/2922/suzuki-mehran-vx-euro-ii-limited-edition-2014-29223651.jpg,https://cache4.pakwheels.com/ad_pictures/2922/suzuki-mehran-vx-euro-ii-limited-edition-2014-29223650.jpg,"['AM/FM Radio', 'Air Conditioning', 'Immobilizer Key']"
29,"
Suzuki Mehran  2017 VX Euro II for Sale",Suzuki,Mehran,VX Euro II,"
PKR 7.9 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2017-for-sale-in-rawalpindi-3267708,2017,"

44,500 km","

Petrol","

Manual",Islamabad,White,Local,800 cc,https://cache2.pakwheels.com/ad_pictures/2922/suzuki-mehran-vx-euro-ii-2017-29223382.jpg,https://cache3.pakwheels.com/ad_pictures/2922/suzuki-mehran-vx-euro-ii-2017-29223381.jpg,https://cache3.pakwheels.com/ad_pictures/2922/suzuki-mehran-vx-euro-ii-2017-29223378.jpg,https://cache4.pakwheels.com/ad_pictures/2922/suzuki-mehran-vx-euro-ii-2017-29223383.jpg,https://cache4.pakwheels.com/ad_pictures/2922/suzuki-mehran-vx-euro-ii-2017-29223380.jpg,"['AM/FM Radio', 'Immobilizer Key']"
30,"
Suzuki Mehran  2003  for Sale",Suzuki,Mehran,,"
PKR 2.8 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2003-for-sale-in-nowshera-3267707,2003,"

10,000 km","

CNG","

Manual",Karachi,White,Local,800 cc,https://cache2.pakwheels.com/ad_pictures/2922/suzuki-mehran-2003-29223453.jpg,https://cache4.pakwheels.com/ad_pictures/2922/suzuki-mehran-2003-29223452.jpg,https://cache4.pakwheels.com/ad_pictures/2922/suzuki-mehran-2003-29223454.jpg,https://cache4.pakwheels.com/ad_pictures/2922/suzuki-mehran-2003-29223455.jpg,https://cache2.pakwheels.com/ad_pictures/2922/suzuki-mehran-2003-29223456.jpg,['AM/FM Radio']
31,"
Suzuki Mehran  2014 VX Euro II for Sale",Suzuki,Mehran,Euro II,"
PKR 5.6 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2014-for-sale-in-khanewal-3267689,2014,"

720,000 km","

Petrol","

Manual",Multan,Grey,Local,800 cc,https://cache4.pakwheels.com/ad_pictures/2922/suzuki-mehran-vx-euro-ii-2014-29223343.jpg,https://cache2.pakwheels.com/ad_pictures/2922/suzuki-mehran-vx-euro-ii-2014-29223347.jpg,https://cache3.pakwheels.com/ad_pictures/2922/suzuki-mehran-vx-euro-ii-2014-29223346.jpg,https://cache4.pakwheels.com/ad_pictures/2922/suzuki-mehran-vx-euro-ii-2014-29223345.jpg,https://cache2.pakwheels.com/ad_pictures/2922/suzuki-mehran-vx-euro-ii-2014-29223350.jpg,"['AM/FM Radio', 'Immobilizer Key']"
32,"
Suzuki Mehran  2017 VXR Euro II for Sale",Suzuki,Mehran,VXR Euro II,"
PKR 8.25 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2017-for-sale-in-islamabad-3267686,2017,"

7,000 km","

Petrol","

Manual",Rawalpindi,White,Local,800 cc,https://cache2.pakwheels.com/ad_pictures/2922/suzuki-mehran-vxr-euro-ii-2017-29223262.jpg,https://cache4.pakwheels.com/ad_pictures/2922/suzuki-mehran-vxr-euro-ii-2017-29223263.jpg,https://cache1.pakwheels.com/ad_pictures/2922/suzuki-mehran-vxr-euro-ii-2017-29223264.jpg,https://cache3.pakwheels.com/ad_pictures/2922/suzuki-mehran-vxr-euro-ii-2017-29223259.jpg,https://cache4.pakwheels.com/ad_pictures/2922/suzuki-mehran-vxr-euro-ii-2017-29223256.jpg,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key']"
33,"
Suzuki Mehran  2002 VX for Sale",Suzuki,Mehran,VX,"
PKR 3.4 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2002-for-sale-in-lahore-3267680,2002,"

123,456 km","

Petrol","

Manual",Lahore,Blue,Local,660 cc,https://cache2.pakwheels.com/ad_pictures/2922/suzuki-mehran-vx-2-2002-29223296.jpg,https://cache3.pakwheels.com/ad_pictures/2922/suzuki-mehran-vx-2-2002-29223295.jpg,https://cache1.pakwheels.com/ad_pictures/2922/suzuki-mehran-vx-2-2002-29223297.jpg,https://cache4.pakwheels.com/ad_pictures/2922/suzuki-mehran-vx-2-2002-29223298.jpg,https://cache3.pakwheels.com/ad_pictures/2922/suzuki-mehran-vx-2-2002-29223299.jpg,"['AM/FM Radio', 'CD Player', 'Rear speakers', 'USB and Auxillary Cable']"
